tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/product-lines/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
elevator_spec2_product03_true-unreach-call_true-termination.cil.c	TIMEOUT	60.391728928	61.012411332005286	1612849152					ERROR (invalid witness file)	0.655325668	0.6644009789888514	30519296
elevator_spec2_product09_true-unreach-call_true-termination.cil.c	TIMEOUT	60.403495795	61.0107575370057	1663381504					ERROR (invalid witness file)	0.634911607	0.6451319069892634	30179328
elevator_spec2_product11_true-unreach-call_true-termination.cil.c	TIMEOUT	60.381816144	61.010981779007125	1656500224					ERROR (invalid witness file)	0.616477592	0.6289358220092254	29638656
elevator_spec2_product17_true-unreach-call_true-termination.cil.c	TIMEOUT	60.445559534	61.01132438299828	1582587904					ERROR (invalid witness file)	0.644373407	0.6585554610064719	29495296
elevator_spec2_product19_true-unreach-call_true-termination.cil.c	TIMEOUT	60.394489264	61.01495123200584	1688997888					ERROR (invalid witness file)	0.640267963	0.6594343570031924	29716480
elevator_spec2_product21_true-unreach-call_true-termination.cil.c	TIMEOUT	60.427177933	61.018516217998695	1665200128					ERROR (invalid witness file)	0.646457703	0.6672092680091737	30834688
elevator_spec2_product23_true-unreach-call_true-termination.cil.c	TIMEOUT	60.388411603	61.01026771700708	1690066944					ERROR (invalid witness file)	0.640155944	0.6552157789992634	30142464
elevator_spec2_product25_true-unreach-call_true-termination.cil.c	TIMEOUT	60.411261024	61.01682786199672	1618194432					ERROR (invalid witness file)	0.64869672	0.664422553993063	29646848
elevator_spec2_product27_true-unreach-call_true-termination.cil.c	TIMEOUT	60.410781202	61.01614015400992	1631637504					ERROR (invalid witness file)	0.645826301	0.6566740120033501	30564352
elevator_spec2_product29_true-unreach-call_true-termination.cil.c	TIMEOUT	60.423091527	61.011811738993856	1659899904					ERROR (invalid witness file)	0.642425346	0.6522902240103576	30478336
elevator_spec2_product31_true-unreach-call_true-termination.cil.c	TIMEOUT	60.3990822	61.00986498099519	1630490624					ERROR (invalid witness file)	0.644745825	0.6555612840020331	30621696
elevator_spec3_product01_true-unreach-call_true-termination.cil.c	TIMEOUT	60.41153708	61.01862219600298	1635557376					ERROR (invalid witness file)	0.621285163	0.6315034870058298	30269440
elevator_spec3_product09_true-unreach-call_true-termination.cil.c	TIMEOUT	60.434371142	61.02021309999691	1639899136					ERROR (invalid witness file)	0.610094601	0.6253718959924299	30023680
elevator_spec3_product17_true-unreach-call_true-termination.cil.c	TIMEOUT	60.435790318	61.0200549979927	1643737088					ERROR (invalid witness file)	0.642990661	0.6512411220028298	30003200
elevator_spec3_product18_true-unreach-call_true-termination.cil.c	TIMEOUT	60.442921529	61.009900441989885	1652928512					ERROR (invalid witness file)	0.613410535	0.622953559999587	30171136
elevator_spec3_product21_true-unreach-call_true-termination.cil.c	TIMEOUT	60.37452426	61.02148503799981	1676439552					ERROR (invalid witness file)	0.631311944	0.6388808530027745	30126080
elevator_spec3_product22_true-unreach-call_true-termination.cil.c	TIMEOUT	60.373494148	61.02021696900192	1607462912					ERROR (invalid witness file)	0.670524105	0.6809291840036167	30666752
elevator_spec3_product25_true-unreach-call_true-termination.cil.c	TIMEOUT	60.406665874	61.01450631199987	1613996032					ERROR (invalid witness file)	0.648461854	0.6572038070007693	29876224
elevator_spec3_product26_true-unreach-call_true-termination.cil.c	TIMEOUT	60.46780933	61.021776991998195	1670684672					ERROR (invalid witness file)	0.643697001	0.6544842150033219	30322688
elevator_spec3_product29_true-unreach-call_true-termination.cil.c	TIMEOUT	60.411944091	61.02163704800478	1633529856					ERROR (invalid witness file)	0.627306801	0.6386751870013541	29970432
elevator_spec3_product30_true-unreach-call_true-termination.cil.c	TIMEOUT	60.414512415	61.01300203100254	1619603456					ERROR (invalid witness file)	0.639620874	0.6488049079925986	29859840
