tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
systemc/pc_sfifo_3_true-unreach-call_false-termination.cil.c	TIMEOUT	46.979088719	91.01600467899698	400510976					ERROR (invalid witness file)	0.681934919	0.6939102059986908	30916608
systemc/pipeline_true-unreach-call_false-termination.cil.c	TIMEOUT	55.82226821	91.0148339580046	661319680					ERROR (invalid witness file)	0.646837135	0.6567990299954545	29929472
systemc/token_ring.01_true-unreach-call_false-termination.cil.c	TIMEOUT	47.58733986	91.01180386697524	420417536					ERROR (invalid witness file)	0.616495982	0.6281848950020503	29974528
systemc/token_ring.02_true-unreach-call_false-termination.cil.c	TIMEOUT	48.486672853	91.01643692699145	466399232					ERROR (invalid witness file)	0.651813076	0.6783373919897713	30457856
systemc/token_ring.03_true-unreach-call_false-termination.cil.c	TIMEOUT	50.511968676	91.00906592898536	561254400					ERROR (invalid witness file)	0.623631732	0.6341443499841262	29212672
systemc/token_ring.04_true-unreach-call_false-termination.cil.c	TIMEOUT	54.075571468	91.01031007399433	719491072					ERROR (invalid witness file)	0.743728656	0.7550729580107145	29720576
systemc/token_ring.05_true-unreach-call_false-termination.cil.c	TIMEOUT	52.73048408	91.01143675099593	823414784					ERROR (invalid witness file)	0.644841981	0.6599419209815096	30380032
systemc/token_ring.06_true-unreach-call_false-termination.cil.c	TIMEOUT	55.491367643	91.00908327099751	938078208					ERROR (invalid witness file)	0.642415502	0.6646451179985888	30265344
systemc/token_ring.07_true-unreach-call_false-termination.cil.c	TIMEOUT	60.224767207	90.03186221700162	1151336448					ERROR (invalid witness file)	0.621257573	0.6325277069990989	29802496
systemc/token_ring.08_true-unreach-call_false-termination.cil.c	TIMEOUT	57.886661532	91.01200850898749	1283858432					ERROR (invalid witness file)	0.693919417	0.7039499749953393	29810688
systemc/token_ring.09_true-unreach-call_false-termination.cil.c	TIMEOUT	61.137075879	89.8666420239897	1440284672					ERROR (invalid witness file)	0.610018888	0.6272149089782033	30449664
systemc/token_ring.10_true-unreach-call_false-termination.cil.c	TIMEOUT	59.25948749	90.36877676800941	1593561088					ERROR (invalid witness file)	0.64381467	0.6549309749971144	30785536
systemc/token_ring.11_true-unreach-call_false-termination.cil.c	TIMEOUT	59.258917003	90.16289488499751	1664466944					ERROR (invalid witness file)	0.6631771	0.6774512099800631	31391744
systemc/token_ring.12_true-unreach-call_false-termination.cil.c	TIMEOUT	60.336193584	86.02022387599573	1701326848					ERROR (invalid witness file)	0.613036637	0.6244012410170399	29822976
systemc/token_ring.13_true-unreach-call_false-termination.cil.c	TIMEOUT	60.470064427	65.1822543030139	1717161984					ERROR (invalid witness file)	0.624671338	0.6389960770029575	32481280
systemc/toy_true-unreach-call_false-termination.cil.c	TIMEOUT	45.757304214	91.01294661100837	487038976					ERROR (invalid witness file)	0.660917963	0.6846657229762059	30662656
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.BOUNDED-10.pals.c	unknown	8.142149532	8.980231219000416	278642688	ERROR (invalid witness file)	2.682298201	2.7055522940063383	77189120				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.475480033	9.311671725998167	304836608	ERROR (invalid witness file)	2.819819776	2.8349167490086984	105795584				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_1.ufo.BOUNDED-10.pals.c	unknown	8.278344843	9.080720950994873	282300416	ERROR (invalid witness file)	2.605573381	2.623972169996705	76173312				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_1.ufo.UNBOUNDED.pals.c	unknown	8.461506068	9.211174605006818	275533824	ERROR (invalid witness file)	2.760388832	2.7818303070089314	74113024				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_2.ufo.BOUNDED-10.pals.c	unknown	8.460689371	9.299947307998082	297803776	ERROR (invalid witness file)	2.745781818	2.7635929480020422	92397568				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.4_2.ufo.UNBOUNDED.pals.c	unknown	8.496511451	9.308601994998753	298037248	ERROR (invalid witness file)	2.689625837	2.713724410015857	88920064				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.5.ufo.BOUNDED-10.pals.c	unknown	8.507470581	9.298145173001103	299282432	ERROR (invalid witness file)	2.725721233	2.7452147509902716	104132608				
seq-mthreaded/pals_STARTPALS_ActiveStandby_false-unreach-call.5.ufo.UNBOUNDED.pals.c	unknown	8.267750803	9.039056308014551	289079296	ERROR (invalid witness file)	2.827040002	2.839250072982395	89964544				
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c	unknown	7.229482238	8.049025062005967	226803712	ERROR (invalid witness file)	2.656940944	2.6743172600108664	75345920				
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	7.562470026	8.356952937989263	250875904	ERROR (invalid witness file)	2.832021168	2.856937962991651	104587264				
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c	unknown	7.143164539	7.966505521995714	226447360	ERROR (invalid witness file)	2.716887066	2.7450533370138146	80924672				
seq-mthreaded/pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	7.344570883	8.16431393098901	227262464	ERROR (invalid witness file)	2.663323855	2.6858071669994388	78614528				
seq-mthreaded/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c	unknown	8.281120012	9.098956292000366	281034752	ERROR (invalid witness file)	2.631694829	2.655434743006481	74567680				
seq-mthreaded/pals_floodmax.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.328071117	9.125209418998566	285892608	ERROR (invalid witness file)	2.670116193	2.6934417999873403	101322752				
seq-mthreaded/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c	unknown	8.19616404	8.989392246003263	268554240	ERROR (invalid witness file)	2.711458004	2.730398564977804	81063936				
seq-mthreaded/pals_floodmax.3_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	8.596987222	9.408499414013932	283193344	ERROR (invalid witness file)	2.684071532	2.6954708709963597	101875712				
seq-mthreaded/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c	unknown	8.253397657	9.043512574018678	260571136	ERROR (invalid witness file)	2.774649429	2.7990459380089305	102768640				
seq-mthreaded/pals_floodmax.3_false-unreach-call.3.ufo.UNBOUNDED.pals.c	unknown	8.591649155	9.406983073014999	287969280	ERROR (invalid witness file)	2.807442272	2.8380539460049476	88457216				
seq-mthreaded/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c	unknown	8.344569956	9.159947465988807	271126528	ERROR (invalid witness file)	2.694993196	2.7139964980015066	102039552				
seq-mthreaded/pals_floodmax.3_false-unreach-call.4.ufo.UNBOUNDED.pals.c	unknown	8.161933675	8.994575110002188	257531904	ERROR (invalid witness file)	2.712401997	2.729905729996972	94638080				
seq-mthreaded/pals_floodmax.3_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	8.171148205	8.958855928009143	279150592	ERROR (invalid witness file)	2.639139716	2.660660242981976	74604544				
seq-mthreaded/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c	unknown	9.194904906	10.003900156007148	347623424	ERROR (invalid witness file)	2.857724901	2.8810512739873957	82493440				
seq-mthreaded/pals_floodmax.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	9.300592348	10.130528011010028	340152320	ERROR (invalid witness file)	3.027715224	3.0422305970278103	93622272				
seq-mthreaded/pals_floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c	unknown	10.24480356	11.105680884007597	405639168	ERROR (invalid witness file)	2.936946717	2.961798853997607	92409856				
seq-mthreaded/pals_floodmax.4_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	10.611962299	11.463767726003425	423362560	ERROR (invalid witness file)	2.944856463	2.961134815996047	99995648				
seq-mthreaded/pals_floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c	unknown	10.441423145	11.25487195601454	425590784	ERROR (invalid witness file)	2.882336833	2.894352600007551	82063360				
seq-mthreaded/pals_floodmax.4_false-unreach-call.3.ufo.UNBOUNDED.pals.c	unknown	10.20227789	11.060383481002646	397770752	ERROR (invalid witness file)	2.900138818	2.9155560540093575	109780992				
seq-mthreaded/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c	unknown	10.495801738	11.402131077978993	408952832	ERROR (invalid witness file)	3.013177652	3.031740042992169	106475520				
seq-mthreaded/pals_floodmax.4_false-unreach-call.4.ufo.UNBOUNDED.pals.c	unknown	10.609138427	11.424020880978787	423051264	ERROR (invalid witness file)	2.873012389	2.8910931430000346	90791936				
seq-mthreaded/pals_floodmax.4_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	10.650448076	11.360028146998957	434315264	ERROR (invalid witness file)	2.976205765	3.002962486993056	94150656				
seq-mthreaded/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c	unknown	10.784146833	11.641386923001846	438910976	ERROR (invalid witness file)	3.424067252	3.444056492007803	117657600				
seq-mthreaded/pals_floodmax.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	10.775941043	11.647135717998026	441782272	ERROR (invalid witness file)	3.450098198	3.47959618299501	106987520				
seq-mthreaded/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c	unknown	14.450819775	15.452183571993373	640024576	ERROR (invalid witness file)	3.363166946	3.3988441079854965	93741056				
seq-mthreaded/pals_floodmax.5_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	14.319809807	15.267208592005773	613584896	ERROR (invalid witness file)	3.348993549	3.3652538789901882	110616576				
seq-mthreaded/pals_floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c	unknown	13.852174555	14.86496979900403	569307136	ERROR (invalid witness file)	3.34751798	3.37251064600423	116908032				
seq-mthreaded/pals_floodmax.5_false-unreach-call.3.ufo.UNBOUNDED.pals.c	unknown	14.43147382	15.411013712000567	595558400	ERROR (invalid witness file)	3.416404716	3.4318323289917316	120455168				
seq-mthreaded/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c	unknown	14.181612695	15.123138875002041	701091840	ERROR (invalid witness file)	3.465508639	3.492335554998135	107720704				
seq-mthreaded/pals_floodmax.5_false-unreach-call.4.ufo.UNBOUNDED.pals.c	unknown	14.259297507	15.239045461989008	617771008	ERROR (invalid witness file)	3.35520089	3.380433048994746	92999680				
seq-mthreaded/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c	unknown	14.108217697	15.114305795985274	612040704	ERROR (invalid witness file)	3.453593772	3.479091862012865	118530048				
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c	unknown	7.335296907	8.13533848102088	220155904	ERROR (invalid witness file)	2.492385833	2.5130286639905535	74702848				
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	7.367785345	8.219836951990146	224792576	ERROR (invalid witness file)	2.536468803	2.55812957501621	74563584				
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c	unknown	7.362002009	8.18393710401142	224038912	ERROR (invalid witness file)	2.584476914	2.603276134992484	73175040				
seq-mthreaded/pals_lcr-var-start-time.3_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	7.392859204	8.141119285020977	225091584	ERROR (invalid witness file)	2.643574687	2.6609183459950145	100646912				
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c	unknown	8.205199083	8.944448261987418	276258816	ERROR (invalid witness file)	2.654992229	2.677441373001784	74686464				
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.259679878	9.075463445013156	281657344	ERROR (invalid witness file)	2.619047108	2.649160546978237	101072896				
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c	unknown	8.410011045	9.178214245999698	285097984	ERROR (invalid witness file)	2.511967148	2.531289195001591	73789440				
seq-mthreaded/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.UNBOUNDED.pals.c	unknown	7.547255586	8.377800117013976	244592640	ERROR (invalid witness file)	2.671960328	2.6973437330161687	72761344				
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c	unknown	8.927400562	9.678987482999219	307552256	ERROR (invalid witness file)	2.658999149	2.6701968100096565	74653696				
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.UNBOUNDED.pals.c	unknown	8.255950001	9.104380271019181	292589568	ERROR (invalid witness file)	2.66584952	2.686415839998517	74444800				
seq-mthreaded/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c	unknown	8.632406327	9.440892535989406	304340992	ERROR (invalid witness file)	2.658724415	2.6783506240171846	77070336				
