tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
array-examples/standard_palindrome_true-unreach-call_ground.i	TIMEOUT	56.786664143	91.00887846501428	270581760					0.680161802	31510528	ERROR (invalid witness file)	0.5147891949745826
array-examples/standard_partial_init_true-unreach-call_ground.i	TIMEOUT	52.686400742	91.01202932599699	275980288					0.660977387	30830592	ERROR (invalid witness file)	0.5122480200079735
array-examples/standard_partition_original_true-unreach-call_ground.i	TIMEOUT	52.567128503	91.07444734699675	257720320					0.669578576	31014912	ERROR (invalid witness file)	0.5026594560185913
array-examples/standard_partition_true-unreach-call_ground.i	TIMEOUT	49.906341729	91.01012740598526	260005888					0.675329961	31289344	ERROR (invalid witness file)	0.5127768109960016
array-examples/standard_password_true-unreach-call_ground.i	TIMEOUT	49.281440331	91.0136765250063	258781184					0.673059081	31563776	ERROR (invalid witness file)	0.5035543259873521
array-examples/standard_reverse_true-unreach-call_ground.i	TIMEOUT	55.663052587	91.01932844601106	271896576					0.647453105	30482432	ERROR (invalid witness file)	0.4947160980082117
array-examples/standard_running_true-unreach-call.i	TIMEOUT	58.71153129	91.01072035098332	274112512					0.660975285	31297536	ERROR (invalid witness file)	0.5128856849914882
array-examples/standard_sentinel_true-unreach-call_true-termination.i	TIMEOUT	50.059598957	91.01433671198902	261795840					0.665869653	30879744	ERROR (invalid witness file)	0.5020017130009364
array-examples/standard_seq_init_true-unreach-call_ground.i	TIMEOUT	48.411144322	91.01083939499222	263950336					0.67855654	30859264	ERROR (invalid witness file)	0.5173460519872606
array-examples/standard_strcmp_true-unreach-call_ground.i	TIMEOUT	56.213472865	91.00902218499687	256618496					0.666329655	30867456	ERROR (invalid witness file)	0.5084111350006424
array-examples/standard_strcpy_original_true-unreach-call.i	TIMEOUT	48.064724485	91.02989546098979	254357504					0.657045537	30859264	ERROR (invalid witness file)	0.4910153579839971
array-examples/standard_strcpy_true-unreach-call_ground.i	TIMEOUT	52.781848955	91.00917463100632	264101888					0.65464684	30609408	ERROR (invalid witness file)	0.5032272020180244
array-examples/standard_two_index_01_true-unreach-call.i	unknown	6.303697155	7.044825586985098	177283072					3.358171604	143609856	ERROR	2.2582551240047906
array-examples/standard_two_index_02_true-unreach-call.i	TIMEOUT	48.83893456	91.01938833598979	271269888					0.650018903	30744576	ERROR (invalid witness file)	0.4847358849947341
array-examples/standard_two_index_03_true-unreach-call.i	TIMEOUT	54.11074022	91.0116087560018	280002560					0.651436612	30883840	ERROR (invalid witness file)	0.5013758340210188
array-examples/standard_two_index_04_true-unreach-call.i	TIMEOUT	52.223502189	91.00986914499663	267354112					0.667758931	33759232	ERROR (invalid witness file)	0.509465323004406
array-examples/standard_two_index_05_true-unreach-call.i	TIMEOUT	55.594098979	91.01415220301715	283062272					0.661613609	30871552	ERROR (invalid witness file)	0.49577927400241606
array-examples/standard_two_index_06_true-unreach-call.i	TIMEOUT	56.249278256	91.01094927598024	275255296					0.650258155	30556160	ERROR (invalid witness file)	0.4821308829996269
array-examples/standard_two_index_07_true-unreach-call.i	TIMEOUT	52.844448883	91.10953099100152	289632256					0.651566265	30859264	ERROR (invalid witness file)	0.4975986809877213
array-examples/standard_two_index_08_true-unreach-call.i	TIMEOUT	50.520071872	91.01083258201834	273154048					0.655538549	31342592	ERROR (invalid witness file)	0.5045970249921083
array-examples/standard_two_index_09_true-unreach-call.i	TIMEOUT	51.434482914	91.00951826700475	280748032					0.68189056	31051776	ERROR (invalid witness file)	0.5159801240079105
array-examples/standard_vararg_true-unreach-call_ground_true-termination.i	TIMEOUT	46.621662966	91.00902944200789	239607808					0.641425428	30527488	ERROR (invalid witness file)	0.5183233270072378
array-examples/standard_vector_difference_true-unreach-call_ground.i	TIMEOUT	57.392160796	91.00978750298964	278798336					0.661350901	31084544	ERROR (invalid witness file)	0.5077130390272941
array-industry-pattern/array_assert_loop_dep_false-unreach-call.i	TIMEOUT	44.738662665	90.99831206200179	240844800	0.002851046	516096	ERROR (invalid witness file)	0.007036925002466887				
array-industry-pattern/array_of_struct_loop_dep_false-unreach-call.i	unknown	5.530020674	6.268059076013742	179195904	0.061036525	7487488	ERROR (1)	0.07282193601713516				
array-industry-pattern/array_ptr_single_elem_init_false-unreach-call_true-termination.i	TIMEOUT	51.916664702	91.01058448999538	259416064	0.002856686	516096	ERROR (invalid witness file)	0.007799449987942353				
array-industry-pattern/array_range_init_false-unreach-call.i	TIMEOUT	47.248100169	91.02486192001379	242151424	0.003029709	401408	ERROR (invalid witness file)	0.00789384200470522				
array-industry-pattern/array_single_elem_init_false-unreach-call_true-termination.i	TIMEOUT	45.911075518	91.01046742501785	252592128	0.002586629	778240	ERROR (invalid witness file)	0.006990977999521419				
array-industry-pattern/check_removal_from_set_after_insertion_false-unreach-call.i	TIMEOUT	47.009550143	91.00858829999925	253714432	0.003169906	647168	ERROR (invalid witness file)	0.008262917981483042				
array-industry-pattern/array_monotonic_true-unreach-call.i	TIMEOUT	50.592955781	91.01101839300827	259125248					0.677918395	31408128	ERROR (invalid witness file)	0.525475495000137
array-industry-pattern/array_mul_init_true-unreach-call.i	TIMEOUT	48.043514388	91.01673203098471	250486784					0.686064326	31051776	ERROR (invalid witness file)	0.52721659099916
array-industry-pattern/array_of_struct_break_true-unreach-call.i	unknown	5.345561372	6.08203016401967	169377792					737.95832167	3336814592	TIMEOUT	991.8122329199978
array-industry-pattern/array_of_struct_ptr_cond_init_true-unreach-call.i	unknown	5.469228178	6.205860698973993	161177600					905.922007002	2604453888	TIMEOUT	956.7693786610034
array-industry-pattern/array_of_struct_ptr_flag_init_true-unreach-call.i	unknown	6.413426093	7.22180954599753	187584512					596.54820946	4052799488	TIMEOUT	991.6463002889941
array-industry-pattern/array_of_struct_ptr_monotonic_true-unreach-call.i	unknown	6.025059424	6.759327431005659	179789824					906.594217198	2584051712	TIMEOUT	972.2622913469968
array-industry-pattern/array_of_struct_ptr_mul_init_true-unreach-call.i	unknown	5.860922971	6.63272410701029	182464512					325.178944959	4344012800	TIMEOUT	992.384614953975
array-industry-pattern/array_of_struct_single_elem_init_true-unreach-call.i	unknown	5.684075003	6.4142911579983775	177475584					592.682724112	3574267904	TIMEOUT	991.6805707300082
array-industry-pattern/array_ptr_partial_init_true-unreach-call.i	unknown	5.527651223	6.396089931979077	152875008					849.971872582	3454291968	TIMEOUT	991.5896082510008
array-industry-pattern/array_ptr_single_elem_init_true-unreach-call.i	unknown	5.892491117	6.6625109869928565	184819712					904.482564801	3152302080	TIMEOUT	961.9226630170015
array-industry-pattern/array_shadowinit_true-unreach-call_true-termination.i	TIMEOUT	50.687983724	91.01209301300696	266219520					0.728077689	58335232	ERROR (invalid witness file)	0.9860808929952327
reducercommutativity/rangesum05_false-unreach-call.i	false(unreach-call)	6.916725915	7.880375776992878	253423616	0.627649235	18640896	false(unreach-call)	0.6520402840105817				
reducercommutativity/rangesum10_false-unreach-call.i	false(unreach-call)	7.333809369	8.258306246018037	269148160	0.622888598	19054592	false(unreach-call)	0.634646843012888				
reducercommutativity/rangesum20_false-unreach-call.i	false(unreach-call)	7.762269389	8.882439558015903	275652608	0.619952201	18358272	false(unreach-call)	0.6326296579791233				
reducercommutativity/rangesum40_false-unreach-call.i	false(unreach-call)	23.705660965	26.625410731998272	354578432	0.633366919	18575360	false(unreach-call)	0.6450169440067839				
reducercommutativity/rangesum60_false-unreach-call.i	TIMEOUT	60.254322596	78.29495165697881	569159680	0.003047629	516096	ERROR (invalid witness file)	0.008068741008173674				
reducercommutativity/rangesum_false-unreach-call.i	unknown	9.008043739	10.226313880004454	211451904	0.562110587	18595840	ERROR (1)	0.6062131710059475				
