tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
loop-invgen/apache-get-tag_true-unreach-call_true-termination.i	TIMEOUT	46.411338519	91.00994952599285	242974720					0.00361895	516096	true	0.00929370301309973
loop-invgen/down_true-unreach-call_true-termination.i	TIMEOUT	54.729178186	91.01614589098608	285024256					0.003936431	385024	true	0.0091548630152829
loop-invgen/fragtest_simple_true-unreach-call_true-termination.i	TIMEOUT	50.393825302	91.01230922498507	247996416					0.004140929	520192	true	0.00844987400341779
loop-invgen/half_2_true-unreach-call_true-termination.i	TIMEOUT	48.632881613	91.01253932603868	275943424					0.004165234	516096	true	0.009277221979573369
loop-invgen/heapsort_true-unreach-call_true-termination.i	TIMEOUT	51.973354302	91.01589986297768	278491136					0.004951062	385024	true	0.013183625997044146
loop-invgen/id_build_true-unreach-call_true-termination.i	TIMEOUT	44.394909092	91.00963098404463	278757376					0.003534984	385024	true	0.009851060982327908
loop-invgen/large_const_true-unreach-call_true-termination.i	TIMEOUT	49.243861334	91.02080339204986	273211392					0.005295326	385024	true	0.009927772975061089
loop-invgen/nest-if3_true-unreach-call_true-termination.i	TIMEOUT	49.273854339	91.01288061100058	288157696					0.003290293	512000	true	0.0079481519642286
loop-invgen/nested6_true-unreach-call_true-termination.i	TIMEOUT	50.89586857	91.01069029798964	272146432					0.004877949	516096	true	0.008762414043303579
loop-invgen/nested9_true-unreach-call_true-termination.i	TIMEOUT	43.275252052	90.96913047396811	258621440					0.003363177	385024	true	0.008713171002455056
loop-invgen/sendmail-close-angle_true-unreach-call_true-termination.i	TIMEOUT	46.863242982	91.01633937295992	255434752					0.003532467	385024	true	0.008876383013557643
loop-invgen/seq_true-unreach-call_true-termination.i	TIMEOUT	50.805494849	91.01181310001994	283475968					0.004437576	516096	true	0.008740040997508913
loop-invgen/string_concat-noarr_true-unreach-call_true-termination.i	TIMEOUT	49.376263716	91.01173784397542	254619648					0.005628229	385024	true	0.01201557001331821
loop-invgen/up_true-unreach-call_true-termination.i	TIMEOUT	53.866963761	91.01197052700445	283934720					0.003249489	516096	true	0.008866495045367628
loop-lit/afnp2014_true-unreach-call_true-termination.c.i	TIMEOUT	48.00774197	91.02105750300689	258334720					0.00381111	516096	true	0.01068150601349771
loop-lit/bhmr2007_true-unreach-call_true-termination.c.i	TIMEOUT	61.06069397	76.40686479298165	491151360					0.002991402	385024	true	0.008136635005939752
loop-lit/cggmp2005_true-unreach-call_true-termination.c.i	true	52.180523982	88.65861664095428	272855040					0.003376289	516096	true	0.008327116025611758
loop-lit/cggmp2005_variant_true-unreach-call_true-termination.c.i	true	6.885534649	7.819982381013688	182317056					0.004706784	385024	true	0.00981180602684617
loop-lit/cggmp2005b_true-unreach-call_true-termination.c.i	true	4.308451899	5.02695978799602	128278528					0.003583535	385024	true	0.008355483005288988
loop-lit/css2003_true-unreach-call_true-termination.c.i	TIMEOUT	55.934435405	91.01512494002236	309170176					0.003801512	401408	true	0.010176087031140924
loop-lit/ddlm2013_true-unreach-call.i	TIMEOUT	52.620004697	91.01525818597293	323481600					0.0033433	385024	true	0.008494423003867269
loop-lit/gj2007_true-unreach-call_true-termination.c.i	true	4.096584766	4.835779832035769	124768256					0.00332598	380928	true	0.008525887038558722
loop-lit/gj2007b_true-unreach-call_true-termination.c.i	true	42.819759709	71.14193478296511	235278336					0.004045159	385024	true	0.008355883008334786
loop-lit/gr2006_true-unreach-call_true-termination.c.i	TIMEOUT	48.305753133	91.01758753601462	287588352					0.004374934	516096	true	0.008875084982719272
loop-lit/gsv2008_true-unreach-call_true-termination.c.i	TIMEOUT	59.946239041	90.57081456697779	302673920					0.002934668	385024	true	0.007727107033133507
loop-lit/hhk2008_true-unreach-call_true-termination.c.i	true	6.838253077	8.017448004044127	171106304					0.00431834	385024	true	0.008896060986444354
loop-lit/jm2006_true-unreach-call_true-termination.c.i	true	4.498150226	5.202089051017538	129146880					0.0033889	397312	true	0.010225729958619922
loop-lit/jm2006_variant_true-unreach-call_true-termination.c.i	true	7.151048135	8.361118941975292	184958976					0.004145373	663552	true	0.009328962012659758
loop-lit/mcmillan2006_true-unreach-call_true-termination.c.i	unknown	6.744516059	7.693026108958293	184754176					0.004350706	385024	true	0.00922558200545609
loop-lit/gcnr2008_false-unreach-call_false-termination.i	false(unreach-call)	6.450155734	7.30355948198121	184827904	0.650295219	18309120	false(unreach-call)	0.6637133720214479				
loop-new/count_by_1_true-unreach-call_true-termination.i	true	4.319665601	5.0344402129994705	125288448					0.003276889	626688	true	0.010235220019239932
loop-new/count_by_1_variant_true-unreach-call_true-termination.i	true	4.269990829	5.000303503999021	127930368					0.003837373	552960	true	0.010507506027352065
