tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
floats-cbmc-regression/float14_true-unreach-call.i	unknown	4.075631131	4.803945161984302	122269696					4.072977166	95162368	true	4.148042774002533
floats-cbmc-regression/float18_true-unreach-call.i	true	4.441454979	5.187510677991668	128516096					21.748513962	261509120	true	21.83739455099567
floats-cbmc-regression/float19_true-unreach-call.i	true	4.352239334	5.0421159509860445	126775296					4.18484151	98697216	true	4.263143979012966
floats-cbmc-regression/float1_true-unreach-call.i	true	4.139647178	4.896023727022111	124284928					2.967308231	86650880	true	3.0372035010077525
floats-cbmc-regression/float20_true-unreach-call.i	unknown	5.063755027	5.866931817989098	140238848					3.288703837	88477696	true	3.3485776470042765
floats-cbmc-regression/float21_true-unreach-call.i	unknown	4.631270017	5.342907895974349	131358720					4.784313471	134275072	true	4.855793293012539
floats-cbmc-regression/float22_true-unreach-call.i	true	4.399317599	5.1355681360000744	128786432					4.80015286	116088832	false(unreach-call)	4.863016985007562
floats-cbmc-regression/float2_true-unreach-call.i	true	4.112895568	4.844974157982506	122896384					2.99012878	85966848	true	3.058279856981244
floats-cbmc-regression/float3_true-unreach-call.i	true	6.274059584	7.199951607006369	163000320					3.328887174	116568064	true	3.3916619900264777
floats-cbmc-regression/float4_true-unreach-call.i	unknown	4.404730691	5.126118707994465	129077248					54.88808612	161292288	true	54.96361589198932
floats-cbmc-regression/float5_true-unreach-call.i	unknown	5.100374709	5.962155765009811	154734592					3.124781663	95641600	true	3.1795951169915497
floats-cbmc-regression/float6_true-unreach-call.i	unknown	5.50126726	6.3030282969994005	163737600					3.298505627	91144192	true	3.350327533989912
floats-cbmc-regression/float7_true-unreach-call.i	true	4.093597142	4.752623406006023	124411904					3.013686223	84701184	true	3.059935952012893
floats-cbmc-regression/float8_true-unreach-call.i	unknown	5.546081366	6.297116300003836	160059392					4.71284689	107565056	true	4.75887237599818
floats-cbmc-regression/float_lib1_true-unreach-call.i	unknown	4.459871484	5.189714343025116	129212416					4.143170711	95989760	true	4.191417283000192
floats-cbmc-regression/float_lib2_true-unreach-call.i	unknown	4.185820414	4.846687687007943	124522496					4.244696111	96452608	true	4.306882670003688
float-benchs/cast_float_ptr_false-unreach-call.c	unknown	5.681826864	6.419348378985887	166977536	4.134000727	108519424	false(unreach-call)	4.239483502984513				
float-benchs/cast_union_loose_false-unreach-call.c	unknown	5.286133538	6.0846004110062495	137506816	4.336504942	125796352	false(unreach-call)	4.421316998981638				
float-benchs/cast_union_tight_false-unreach-call.c	unknown	5.111478222	5.924050419998821	138579968	4.313673601	128208896	false(unreach-call)	4.381646441004705				
float-benchs/float_int_inv_square_false-unreach-call.c	unknown	6.167504534	7.092870919994311	163807232	4.042768989	114135040	false(unreach-call)	4.111828971013892				
